Amount,Hour,y_true,y_proba,y_pred
40.0,13.0,0,2.6277085e-06,0
6.0,23.0,0,1.8694024e-06,0
0.0,23.0,0,8.85055e-05,0
79.0,18.0,0,5.7813017e-05,0
1.5,12.0,0,1.0901196e-05,0
30.9,9.0,0,0.00019136562,0
44.91,6.0,0,1.0625822e-06,0
15.9,18.0,0,0.00030523047,0
7.83,12.0,0,0.019825524,0
23.94,1.0,0,1.2612886e-05,0
85.9,16.0,0,8.896972e-05,0
550.0,14.0,0,0.009758823,0
0.99,23.0,0,1.2141425e-05,0
7.98,21.0,0,7.0639817e-06,0
110.0,12.0,0,1.7179133e-05,0
2.39,5.0,0,3.027058e-06,0
21.76,12.0,0,1.2036891e-05,0
0.89,9.0,0,4.4102846e-05,0
66.57,23.0,0,0.00088518986,0
28.0,0.0,0,0.0001767662,0
49.95,18.0,0,0.00011397546,0
5.41,11.0,0,2.187558e-06,0
35.54,14.0,0,2.409344e-05,0
5.38,10.0,0,0.00011758045,0
1.98,19.0,0,3.3219232e-05,0
1.0,12.0,0,0.00015893539,0
14.99,9.0,0,1.2432784e-05,0
19.99,19.0,0,1.0035615e-05,0
93.11,13.0,0,9.148761e-06,0
14.95,16.0,0,4.2167167e-06,0
79.0,2.0,0,1.2934464e-06,0
4.71,18.0,0,1.7812647e-05,0
7.7,11.0,0,8.6989115e-07,0
118.5,18.0,0,0.0002419307,0
1.0,7.0,0,1.7562451e-06,0
1.52,8.0,0,4.320752e-05,0
101.99,16.0,0,0.0022487629,0
8.99,14.0,0,8.2893894e-07,0
14.48,3.0,0,1.9914562e-05,0
9.99,13.0,0,0.0005100002,0
85.75,9.0,0,3.302444e-05,0
25.0,18.0,0,7.706552e-05,0
25.88,22.0,0,0.00010310448,0
300.0,13.0,0,0.000115514056,0
119.8,21.0,0,0.00095130893,0
161.12,11.0,0,2.0180898e-05,0
311.9,13.0,0,4.937686e-06,0
2.99,15.0,0,1.3527758e-06,0
84.85,13.0,0,1.0984955e-05,0
225.0,20.0,0,4.4008066e-05,0
249.0,11.0,0,8.972066e-06,0
1.0,21.0,0,0.00013203593,0
39.99,16.0,0,1.4489352e-06,0
14.7,3.0,0,9.678285e-06,0
5.49,22.0,0,2.3857983e-06,0
118.5,11.0,0,4.759343e-05,0
8.65,16.0,0,0.0003843509,0
16.31,17.0,0,0.0001680801,0
55.1,12.0,0,8.770484e-06,0
1.0,21.0,0,1.5985588e-05,0
1.78,19.0,0,0.00012457493,0
39.95,13.0,0,3.388587e-05,0
299.0,17.0,0,0.00039631047,0
2.34,17.0,0,0.0001121944,0
85.97,11.0,0,1.7456965e-06,0
30.6,7.0,0,1.3236891e-05,0
18.36,6.0,0,2.5493313e-07,0
3.79,11.0,0,2.273061e-06,0
250.5,15.0,0,0.012876118,0
18.39,20.0,0,0.00022743335,0
28.79,19.0,0,1.869101e-06,0
13.02,21.0,0,7.1940576e-06,0
3.99,20.0,0,4.3276137e-05,0
147.5,16.0,0,3.841501e-06,0
8.99,1.0,0,2.7025967e-06,0
4.0,10.0,0,5.0958253e-05,0
11.5,13.0,0,0.00012639453,0
4.99,16.0,0,0.0028567933,0
8.08,17.0,0,0.0002090963,0
4.49,8.0,0,0.00020576731,0
6.79,16.0,0,5.9818354e-05,0
119.99,10.0,0,7.5211296e-06,0
37.02,20.0,0,2.0980517e-05,0
2.28,22.0,0,0.00064268056,0
12.31,15.0,0,2.711392e-05,0
67.45,22.0,0,2.795253e-05,0
1.0,7.0,0,4.527807e-06,0
1136.36,23.0,0,2.558753e-06,0
20.08,22.0,0,0.00025383988,0
2.88,14.0,0,1.183249e-06,0
19.99,6.0,0,8.817973e-05,0
55.0,21.0,0,2.1421415e-06,0
0.99,18.0,0,1.6128903e-05,0
2.69,14.0,0,1.5658981e-05,0
494.96,18.0,0,6.236871e-05,0
55.5,17.0,0,3.2305325e-06,0
110.82,11.0,0,9.765895e-05,0
2.78,23.0,0,2.597137e-05,0
46.6,21.0,0,9.092598e-06,0
281.9,15.0,0,7.081497e-05,0
6.9,16.0,0,0.00025865147,0
242.4,15.0,0,0.12912302,0
412.67,17.0,0,0.072799414,0
639.4,19.0,0,0.008702544,0
116.0,17.0,0,9.088694e-05,0
45.86,14.0,0,0.00017527817,0
141.4,14.0,0,4.0450386e-06,0
4.7,14.0,0,2.6312888e-05,0
0.89,5.0,0,1.7947317e-05,0
2.67,7.0,0,4.8895517e-06,0
6.95,5.0,0,1.269365e-05,0
91.8,17.0,0,2.9908942e-05,0
50.05,6.0,0,0.00033733883,0
4.93,20.0,0,2.228842e-05,0
0.76,18.0,0,9.831274e-05,0
3.87,13.0,0,8.191752e-07,0
140.45,10.0,0,0.0026852053,0
124.99,13.0,0,8.174367e-05,0
15.66,12.0,0,0.00010248517,0
232.0,18.0,0,5.8907804e-05,0
19.98,21.0,0,0.0016967601,0
10.0,23.0,0,5.8317314e-06,0
0.99,1.0,0,0.00010683814,0
264.83,10.0,0,0.00019708391,0
17.99,18.0,0,0.000354348,0
4.99,20.0,0,0.00062317896,0
476.24,22.0,0,0.000657523,0
162.81,10.0,0,5.020535e-05,0
18.14,11.0,0,3.6279092e-05,0
14.95,4.0,0,1.200263e-05,0
46.0,12.0,0,2.3846907e-05,0
19.47,1.0,0,0.00017200431,0
8.43,1.0,0,0.0001338696,0
8.99,17.0,0,0.00052065175,0
49.98,23.0,0,5.2211723e-05,0
7.61,12.0,0,4.3726446e-05,0
5.16,18.0,0,8.588665e-05,0
7.99,22.0,0,0.00019695333,0
20.99,15.0,0,5.74211e-05,0
3.99,18.0,0,1.7911383e-06,0
50.0,17.0,0,5.7257443e-05,0
335.0,14.0,0,0.00050465885,0
9.99,16.0,0,0.00031270078,0
0.1,16.0,0,0.00041536783,0
5.34,15.0,0,0.00010570821,0
7.88,11.0,0,2.3776238e-06,0
22.08,16.0,0,0.0002822778,0
51.92,13.0,0,2.8867247e-05,0
258.36,15.0,0,0.0008574875,0
4.99,5.0,0,0.00061661977,0
1.0,19.0,0,9.820584e-06,0
9.99,12.0,0,0.0002192971,0
2.68,20.0,0,4.6604433e-05,0
62.58,19.0,0,0.005097641,0
200.0,18.0,0,0.00019447536,0
49.99,18.0,0,2.5095276e-05,0
24.9,16.0,0,1.9847084e-05,0
164.9,19.0,0,7.123931e-05,0
39.99,9.0,0,2.3585585e-06,0
120.0,15.0,0,3.6162997e-05,0
13.69,16.0,0,0.00010182811,0
8.93,12.0,0,3.653044e-06,0
22.95,23.0,0,2.2068014e-05,0
106.09,11.0,0,0.00013033496,0
7.49,13.0,0,1.1488723e-05,0
8.99,22.0,0,1.7468474e-05,0
5.99,19.0,0,5.6884743e-05,0
6.99,1.0,0,0.00015556735,0
115.65,0.0,0,3.305228e-06,0
1.0,14.0,0,3.1234688e-06,0
43.0,8.0,0,5.992312e-06,0
138.1,18.0,0,0.018680014,0
29.56,9.0,0,1.17070285e-05,0
154.68,4.0,0,2.9660918e-05,0
200.0,12.0,0,7.710588e-05,0
22.48,16.0,0,5.8038502e-05,0
9.88,12.0,0,8.170927e-06,0
30.54,19.0,0,0.00024770855,0
1.5,18.0,0,4.954966e-07,0
26.0,21.0,0,0.00041807353,0
51.95,11.0,0,1.19135875e-05,0
1.0,14.0,0,3.2070686e-05,0
8.45,16.0,0,1.4434017e-05,0
18.93,15.0,0,2.0019557e-05,0
64.0,1.0,0,0.00013139714,0
27.49,10.0,0,5.9760014e-06,0
24.99,18.0,0,2.4729201e-05,0
2871.16,19.0,0,6.604767e-05,0
16.99,23.0,0,2.5214356e-05,0
9.21,16.0,0,0.000110057335,0
11.16,19.0,0,0.0005727608,0
3.58,21.0,0,1.6457821e-05,0
24.99,13.0,0,0.0049280566,0
10.0,21.0,0,3.3106615e-05,0
8.99,8.0,0,6.697192e-06,0
10.42,17.0,0,8.3095474e-05,0
46.64,13.0,0,7.626128e-05,0
278.87,11.0,0,2.121228e-05,0
18.81,22.0,0,3.1274421e-06,0
19.95,9.0,0,3.6866104e-06,0
49.9,17.0,0,0.00012035318,0
139.1,10.0,0,4.8302783e-05,0
6.93,14.0,0,1.0979635e-05,0
75.0,12.0,0,5.6953745e-06,0
10.0,17.0,0,8.691198e-05,0
7.6,9.0,0,0.22473414,0
1.79,7.0,0,0.0026096858,0
529.0,18.0,0,2.1209084e-05,0
2.43,12.0,0,8.287703e-06,0
52.74,16.0,0,0.00027254072,0
0.89,22.0,0,4.3434986e-07,0
0.01,2.0,0,8.5305575e-05,0
15.0,8.0,0,1.4645041e-06,0
12.5,1.0,0,4.6057245e-05,0
85.75,8.0,0,5.0437666e-06,0
15.99,8.0,0,2.584354e-05,0
1.0,1.0,1,0.021029767,0
28.4,18.0,0,0.0009143893,0
8.48,7.0,0,7.808683e-05,0
0.5,21.0,0,2.0341193e-05,0
139.4,21.0,0,0.00030345182,0
5.43,19.0,0,1.875436e-05,0
48.43,0.0,0,7.5647213e-06,0
15.14,9.0,0,2.3697747e-07,0
30.49,22.0,0,0.00012030075,0
184.4,11.0,0,2.0478606e-06,0
79.5,10.0,0,2.4803503e-06,0
1.0,23.0,0,2.4699477e-06,0
44.01,19.0,0,6.2832178e-06,0
6.76,9.0,0,1.529931e-05,0
1.5,10.0,0,0.0017412878,0
138.6,9.0,0,1.1465598e-06,0
36.0,2.0,0,4.4616295e-06,0
24.23,9.0,0,7.1242976e-05,0
9.42,8.0,0,5.6537978e-05,0
1.0,22.0,0,1.43221705e-05,0
11.5,0.0,0,4.1827388e-07,0
16.2,22.0,0,6.657867e-05,0
45.0,10.0,0,1.998033e-06,0
3.69,19.0,0,2.8384186e-06,0
29.96,4.0,0,5.2869884e-05,0
85.55,10.0,0,5.086135e-05,0
109.47,11.0,0,1.1288863e-05,0
1.46,16.0,0,1.5420641e-05,0
29.24,16.0,0,0.00012246222,0
16.93,22.0,0,1.0600083e-06,0
33.2,15.0,0,2.5864963e-05,0
5.5,19.0,0,9.7344324e-05,0
4861.64,9.0,0,4.070894e-05,0
27.0,22.0,0,4.227059e-05,0
20.0,14.0,0,2.1919912e-05,0
169.0,18.0,0,4.0826158e-06,0
91.0,9.0,0,0.00052464183,0
42.0,18.0,0,0.0074181943,0
0.99,18.0,0,0.00013028053,0
9.99,10.0,0,2.1787346e-05,0
10.14,13.0,0,2.1897642e-06,0
23.0,16.0,0,9.659134e-06,0
10.0,9.0,0,1.2123628e-06,0
1.0,22.0,0,0.00054934045,0
6.67,0.0,0,5.5981625e-05,0
21.0,7.0,0,4.3888056e-07,0
25.0,19.0,0,0.00087467936,0
0.5,16.0,0,1.6422152e-06,0
30.82,16.0,0,1.7658782e-05,0
9.99,22.0,0,2.0808595e-06,0
4.78,12.0,0,9.9178455e-05,0
24.8,18.0,0,0.00044827885,0
12.5,7.0,0,2.5705547e-05,0
0.77,13.0,0,4.8097965e-05,0
1.0,10.0,0,0.006446896,0
8.91,11.0,0,1.5662716e-05,0
30.52,13.0,0,0.00028058872,0
31.97,20.0,0,0.00079322554,0
39.0,13.0,0,0.00022876501,0
26.51,2.0,0,2.23851e-06,0
0.89,17.0,0,0.00012392,0
64.99,22.0,0,6.65073e-06,0
1.0,23.0,0,6.687255e-06,0
417.57,8.0,0,0.00019703485,0
2.18,21.0,0,6.26821e-05,0
22.98,15.0,0,1.3058359e-05,0
165.19,15.0,0,6.543731e-06,0
1.98,9.0,0,8.190056e-06,0
107.84,11.0,0,6.2235877e-06,0
19.95,10.0,0,3.733278e-05,0
16.0,13.0,0,1.8829196e-05,0
166.5,12.0,0,0.00017801617,0
44.88,12.0,0,3.467252e-05,0
17.8,11.0,0,0.0017085195,0
1.52,9.0,0,0.001023486,0
49.5,9.0,0,3.7815866e-05,0
21.43,7.0,0,1.0196102e-06,0
129.0,15.0,0,1.3901747e-05,0
0.76,10.0,0,0.0020450533,0
26.47,20.0,0,0.0003557907,0
19.98,20.0,0,1.2261333e-05,0
93.49,11.0,0,0.005540829,0
0.89,5.0,0,3.7164762e-05,0
9.99,23.0,0,1.5597458e-05,0
69.0,12.0,0,3.5099452e-05,0
49.46,12.0,0,5.828557e-06,0
150.37,17.0,0,9.1140806e-05,0
16.9,11.0,0,3.633768e-05,0
10.34,16.0,0,1.8692595e-05,0
1.98,16.0,0,6.1894e-05,0
175.41,13.0,0,2.6616168e-05,0
1.0,14.0,0,0.00016679108,0
4.99,19.0,0,0.006200581,0
9.99,8.0,0,3.4521315e-06,0
0.76,12.0,0,0.00044440833,0
8.99,20.0,0,4.461089e-06,0
166.58,9.0,0,0.00019118797,0
5.49,15.0,0,1.7647688e-05,0
0.89,14.0,0,6.9726216e-06,0
0.76,23.0,0,2.3686145e-05,0
63.5,12.0,0,3.1421652e-05,0
835.0,23.0,0,1.551342e-05,0
29.95,15.0,0,1.6610391e-05,0
20.0,15.0,0,1.3234657e-05,0
25.0,17.0,0,0.00046810156,0
15.95,4.0,0,7.80298e-07,0
1.98,21.0,0,6.926509e-05,0
60.0,14.0,0,1.7121512e-05,0
58.99,21.0,0,2.6057755e-06,0
925.66,6.0,0,0.019125795,0
8.49,17.0,0,0.00017547347,0
43.9,12.0,0,3.4500451e-06,0
678.7,9.0,0,9.374455e-06,0
5.9,21.0,0,4.159066e-06,0
24.46,15.0,0,0.000107021064,0
83.0,14.0,0,1.963443e-05,0
79.17,20.0,0,2.0149457e-05,0
525.86,19.0,0,0.00012767491,0
15.0,20.0,0,2.6469822e-06,0
1.0,6.0,0,1.2507587e-05,0
27.75,16.0,0,3.4037785e-06,0
8.99,6.0,0,3.0129462e-05,0
724.3,7.0,0,2.4457402e-05,0
132.98,15.0,0,3.7862133e-06,0
95.8,21.0,0,0.00013072154,0
537.6,14.0,0,0.07053368,0
22.0,20.0,0,0.00021110514,0
79.0,9.0,0,5.8729038e-05,0
57.26,7.0,0,1.8607492e-06,0
16.25,11.0,0,0.00018832927,0
143.82,20.0,0,0.00053099927,0
75.33,8.0,0,9.19654e-06,0
15.99,18.0,0,0.0001018221,0
190.8,20.0,0,4.982733e-06,0
15.0,20.0,0,1.024504e-05,0
30.0,8.0,0,6.597998e-06,0
60.0,16.0,0,3.6689507e-05,0
2.69,19.0,0,1.1237788e-06,0
4901.0,14.0,0,0.00021116654,0
75.0,10.0,0,9.411875e-07,0
1.0,13.0,0,0.00013972918,0
138.59,13.0,0,0.0051062456,0
0.99,20.0,0,6.354445e-06,0
6.6,2.0,0,4.4581716e-06,0
1.29,18.0,0,5.3907415e-06,0
0.76,20.0,0,3.4198692e-05,0
45.0,18.0,0,0.00076969154,0
1610.6,14.0,0,8.481521e-06,0
48.29,7.0,0,8.23967e-06,0
1.98,21.0,0,2.2500483e-06,0
158.0,16.0,0,0.00013054429,0
112.0,16.0,0,7.607725e-06,0
69.97,0.0,0,0.0015991551,0
20.0,19.0,0,4.64796e-06,0
1230.46,12.0,0,0.0002263543,0
9.99,22.0,0,1.7591448e-05,0
20.0,7.0,0,8.128236e-06,0
92.47,0.0,0,1.887441e-05,0
11.5,20.0,0,0.00013685353,0
52.95,0.0,0,3.2719968e-06,0
0.76,14.0,0,0.00011650589,0
1461.84,1.0,0,0.0012142187,0
18.88,22.0,0,0.00021295191,0
20.0,18.0,0,2.4727127e-05,0
4.49,12.0,0,6.935325e-05,0
9.84,17.0,0,7.2128255e-06,0
11.5,17.0,0,0.000509704,0
19.98,22.0,0,3.2617713e-06,0
1.98,19.0,0,4.1431256e-05,0
15.0,20.0,0,1.32277555e-05,0
8.0,7.0,0,1.3983574e-05,0
1.0,0.0,0,0.00025488902,0
0.11,15.0,0,3.62404e-05,0
2.18,12.0,0,4.4693734e-05,0
2.69,17.0,0,0.00010254969,0
71.31,18.0,0,0.00017581011,0
1.79,5.0,0,3.2980977e-05,0
172.48,21.0,0,6.535704e-05,0
75.75,11.0,0,3.639872e-05,0
2.8,7.0,0,4.487604e-06,0
12.0,9.0,0,1.425514e-06,0
500.0,9.0,0,0.00014022141,0
3.82,7.0,0,2.2221842e-05,0
1.98,23.0,0,1.4984053e-05,0
5.46,21.0,0,1.4143238e-05,0
79.03,10.0,0,0.0001836341,0
92.81,12.0,0,7.0670676e-06,0
108.0,19.0,0,1.5644579e-05,0
82.99,18.0,0,0.0020414111,0
0.0,21.0,0,1.1466437e-05,0
3.84,21.0,0,8.134649e-06,0
138.0,12.0,0,0.0008591032,0
72.36,12.0,0,1.4575706e-05,0
11.99,22.0,0,0.0016067023,0
256.3,17.0,0,0.00062232895,0
49.95,20.0,0,0.000105945874,0
0.76,18.0,0,0.00156345,0
1.0,0.0,0,8.683878e-06,0
15.0,7.0,0,1.3841094e-05,0
27.0,12.0,0,0.0015649535,0
595.59,23.0,0,0.00022603704,0
79.38,18.0,0,2.05018e-06,0
142.9,22.0,0,0.00016583863,0
6.18,14.0,0,4.15437e-05,0
15.0,22.0,0,1.0236651e-05,0
7.68,21.0,0,4.340068e-06,0
190.0,17.0,0,0.00071551366,0
8.94,13.0,0,7.070688e-06,0
43.39,12.0,0,4.2164582e-05,0
22.45,13.0,0,0.00013163517,0
3307.14,18.0,0,8.428521e-05,0
17.99,17.0,0,6.687758e-07,0
85.08,15.0,0,1.1997548e-05,0
9.99,23.0,0,0.00043941062,0
9.99,20.0,0,2.343036e-06,0
36.57,12.0,0,4.021387e-06,0
13.28,22.0,0,8.236048e-06,0
18.69,16.0,0,0.00020079441,0
154.0,7.0,0,1.3322617e-05,0
4.72,8.0,0,9.0242174e-05,0
24.94,14.0,0,6.1707186e-05,0
28.6,20.0,0,4.880523e-06,0
125.0,12.0,0,5.2507417e-06,0
11.98,15.0,0,3.147978e-05,0
8.98,22.0,0,9.741196e-06,0
38.24,14.0,0,1.106522e-05,0
0.49,17.0,0,3.265683e-05,0
18.15,18.0,0,0.033005286,0
144.0,8.0,0,0.00029754374,0
1.0,13.0,0,0.002528943,0
37.9,23.0,0,7.9445516e-07,0
81.46,19.0,0,1.16088595e-05,0
15.0,10.0,0,7.2992424e-07,0
13.72,19.0,0,0.025392255,0
0.01,9.0,0,8.2136154e-05,0
14.95,9.0,0,1.6640244e-05,0
2.69,6.0,0,3.5274345e-05,0
50.45,12.0,0,4.1245244e-06,0
102.24,5.0,0,0.0019824915,0
9.31,18.0,0,0.00030217174,0
14.49,19.0,0,0.0001007382,0
201.14,11.0,0,0.00015805446,0
1.0,6.0,0,1.6804133e-05,0
11.5,18.0,0,0.0007005192,0
0.1,8.0,0,2.7158718e-05,0
6.0,18.0,0,0.0007929769,0
31.35,14.0,0,5.147445e-05,0
240.0,18.0,0,0.0021082356,0
39.02,10.0,0,7.8983714e-05,0
14.95,1.0,0,7.678728e-05,0
0.76,22.0,0,0.0019706835,0
24.95,22.0,0,6.323577e-05,0
50.0,11.0,0,5.04867e-05,0
1.98,21.0,0,0.00016957431,0
20.0,15.0,0,9.695274e-06,0
64.96,18.0,0,1.9102648e-05,0
6.87,20.0,0,0.00010208333,0
9.03,16.0,0,4.6477322e-05,0
25.0,10.0,0,2.452144e-05,0
2.22,17.0,0,3.8820148e-05,0
312.0,7.0,0,4.6925084e-05,0
10.0,14.0,0,0.00046050205,0
6.1,9.0,0,7.397543e-05,0
28.37,18.0,0,8.854602e-05,0
11.5,15.0,0,3.3330452e-05,0
7.58,18.0,0,0.0018463649,0
18.88,8.0,0,2.9262048e-06,0
2.69,21.0,0,6.010064e-05,0
12.31,22.0,0,0.0001571549,0
46.82,20.0,0,0.0020723962,0
7.85,1.0,0,1.6053647e-05,0
44.9,2.0,0,4.52312e-06,0
32.1,8.0,0,2.1846872e-06,0
40.0,10.0,0,4.210757e-06,0
6.64,8.0,0,0.00084074115,0
23.97,12.0,0,5.0439203e-06,0
29.56,17.0,0,0.018933248,0
1932.3,11.0,0,0.00077967666,0
6.99,1.0,0,5.061179e-05,0
31.75,3.0,0,0.0026945034,0
8.84,17.0,0,0.0011996833,0
28.56,21.0,0,0.0009106749,0
11.0,16.0,0,1.5866242e-05,0
180.0,18.0,0,9.66308e-05,0
190.0,11.0,0,7.1902996e-06,0
35.97,23.0,0,9.058998e-05,0
10.0,17.0,0,1.5743542e-06,0
19.97,11.0,0,2.6041384e-05,0
671.73,23.0,0,3.468552e-05,0
17.99,17.0,0,0.0003309478,0
39.97,6.0,0,0.00012840098,0
3.41,20.0,0,2.9458688e-05,0
1.0,16.0,0,7.017326e-05,0
144.9,0.0,0,4.042894e-06,0
5.55,0.0,0,3.052278e-06,0
8.99,14.0,0,0.00012479228,0
5.94,15.0,0,3.625698e-06,0
27.0,19.0,0,0.0010041241,0
45.61,13.0,0,0.00037300197,0
104.19,13.0,0,5.076015e-06,0
19.99,17.0,0,7.773895e-06,0
69.33,20.0,0,0.00027248773,0
197.98,10.0,0,5.835228e-05,0
2.49,19.0,0,3.6211586e-05,0
1.29,20.0,0,0.0001295379,0
28.4,11.0,0,0.00026507583,0
180.0,22.0,0,7.260327e-06,0
29.0,17.0,0,0.0013504653,0
2.68,22.0,0,1.6225324e-05,0
49.0,9.0,0,0.00015073174,0
41.69,16.0,0,0.0047557508,0
29.82,1.0,0,6.468251e-05,0
92.76,7.0,0,1.5132392e-06,0
369.0,14.0,0,7.348887e-06,0
19.95,15.0,0,2.1195154e-05,0
13.99,6.0,0,0.0006493528,0
8.06,16.0,0,2.2014854e-05,0
0.76,22.0,0,7.5180645e-07,0
84.64,15.0,0,4.897585e-05,0
32.23,21.0,0,2.7946849e-06,0
17.99,14.0,0,4.299863e-06,0
758.56,21.0,0,0.00018399322,0
1550.08,9.0,0,8.7404005e-05,0
1.79,16.0,0,6.5785525e-06,0
161.21,0.0,0,1.887569e-05,0
14.62,15.0,0,0.008836995,0
125.0,20.0,0,1.1313673e-05,0
24.27,23.0,0,6.6980224e-06,0
100.0,17.0,0,7.544695e-05,0
19.88,10.0,0,2.7578739e-05,0
15.95,3.0,0,4.610536e-06,0
4.12,0.0,0,4.779854e-06,0
14.1,21.0,0,3.4286466e-06,0
4.02,21.0,0,8.447569e-06,0
24.99,0.0,0,2.893215e-05,0
10.27,21.0,0,2.3064236e-07,0
224.96,18.0,0,0.0016034639,0
4.56,11.0,0,0.0001563858,0
175.0,11.0,0,0.00012178947,0
59.99,16.0,0,1.0824856e-05,0
11.54,15.0,0,9.155656e-06,0
0.75,17.0,0,7.346408e-05,0
1.79,21.0,0,6.314887e-05,0
20.0,7.0,0,4.4355297e-06,0
4.0,16.0,0,5.1105453e-06,0
236.0,17.0,0,9.54835e-06,0
13.99,18.0,0,8.325786e-07,0
500.0,5.0,0,0.00057486317,0
17.99,12.0,0,0.0002045044,0
25.99,17.0,0,7.407087e-05,0
454.43,8.0,0,2.0741114e-05,0
96.0,8.0,0,2.846846e-05,0
37.85,16.0,0,8.2917846e-05,0
96.0,22.0,0,0.0007532272,0
3.81,15.0,0,8.735548e-07,0
16.0,18.0,0,2.5723866e-05,0
22.68,18.0,0,3.9041606e-05,0
42.0,23.0,0,2.439971e-06,0
30.0,15.0,0,0.0005396035,0
5.0,0.0,0,6.2151535e-06,0
0.01,13.0,0,4.456926e-06,0
31.0,3.0,0,5.3851104e-06,0
1.0,14.0,0,1.017576e-06,0
61.18,18.0,0,0.0019834936,0
130.54,16.0,0,2.6236088e-05,0
125.0,16.0,0,7.158907e-05,0
40.0,20.0,0,0.00024227603,0
4.86,21.0,0,3.0468918e-06,0
17.5,15.0,0,1.733614e-05,0
214.76,21.0,0,4.2128418e-06,0
0.89,23.0,0,4.2792497e-05,0
2.0,14.0,0,2.3131732e-05,0
223.0,10.0,0,1.8018452e-05,0
19.46,16.0,0,1.243754e-05,0
125.85,18.0,0,0.00015542931,0
45.0,11.0,0,2.6394366e-05,0
0.01,2.0,0,4.748029e-06,0
15.0,16.0,0,0.0002424045,0
29.0,13.0,0,0.00030207986,0
31.9,14.0,0,5.104016e-05,0
166.99,15.0,0,3.0935012e-06,0
30.05,11.0,0,5.8152423e-06,0
137.04,14.0,0,9.856489e-07,0
2.39,13.0,0,0.00017157367,0
1.0,21.0,0,4.000509e-05,0
9.99,10.0,0,7.3201527e-06,0
12.95,15.0,0,2.6232661e-05,0
54.12,10.0,0,3.9534545e-05,0
1.0,9.0,0,2.3050745e-06,0
24.27,20.0,0,0.00013845792,0
87.0,8.0,0,1.1604093e-06,0
61.65,10.0,0,2.34753e-05,0
64.4,9.0,0,0.002821267,0
20.0,8.0,0,2.6489279e-05,0
15.0,3.0,0,7.414609e-06,0
209.9,22.0,0,0.08282027,0
0.0,9.0,0,0.00026430842,0
11.67,20.0,0,3.1179512e-05,0
2.97,14.0,0,1.8798053e-06,0
8.73,0.0,0,6.2544855e-06,0
177.96,20.0,0,0.039863735,0
9.99,16.0,0,0.0003816074,0
53.2,16.0,0,0.0021830571,0
24.99,7.0,0,6.7644496e-06,0
103.0,4.0,0,6.302795e-05,0
199.8,19.0,0,1.3100458e-05,0
49.0,8.0,0,1.7828179e-05,0
31.27,22.0,0,4.2553987e-05,0
31.15,18.0,0,0.0023978655,0
0.89,12.0,0,5.8352807e-06,0
7.95,12.0,0,0.00034650357,0
19.9,6.0,0,2.970345e-06,0
17.69,19.0,0,6.979705e-05,0
15.0,12.0,0,0.00023553477,0
41.0,20.0,0,0.00060647965,0
12.7,20.0,0,0.0012558672,0
3.68,20.0,0,0.00021641504,0
20.0,12.0,0,2.95584e-06,0
12.37,22.0,0,1.1805442e-05,0
728.0,9.0,0,4.515875e-06,0
328.32,14.0,0,8.182452e-06,0
1.98,17.0,0,0.0005435101,0
83.13,9.0,0,4.207925e-07,0
10.62,10.0,0,5.080081e-05,0
20.0,10.0,0,6.1602154e-06,0
249.0,14.0,0,0.0014881146,0
0.0,7.0,0,0.004668048,0
1.0,21.0,0,0.00040383652,0
64.99,19.0,0,0.00023453844,0
31.86,14.0,0,0.0006083362,0
26.26,21.0,0,6.1058217e-06,0
0.76,18.0,0,0.028128933,0
0.0,12.0,0,0.00019697906,0
3.69,13.0,0,4.352233e-06,0
74.89,18.0,0,2.5915872e-06,0
11.5,15.0,0,9.100776e-05,0
4.0,2.0,0,2.021061e-06,0
9.0,17.0,0,3.2421742e-06,0
9.99,12.0,0,0.0023793527,0
1.98,18.0,0,0.0014542055,0
86.6,10.0,0,1.3256536e-05,0
29.98,22.0,0,1.8316338e-06,0
79.49,20.0,0,5.9584686e-06,0
15.13,22.0,0,1.4167495e-06,0
5.95,20.0,0,1.8639068e-05,0
1.0,19.0,0,6.314821e-05,0
56.0,20.0,0,5.855198e-06,0
13.0,19.0,0,1.7320128e-05,0
7.99,1.0,0,7.1831987e-06,0
84.5,16.0,0,6.400565e-05,0
8.62,16.0,0,1.830637e-05,0
697.24,13.0,0,1.217332e-05,0
56.0,17.0,0,2.0899242e-06,0
569.85,10.0,0,0.0013806361,0
12.1,16.0,0,3.529016e-05,0
21.0,17.0,0,0.0091601005,0
44.0,7.0,0,2.9869067e-05,0
1207.85,20.0,0,0.0033519124,0
94.5,8.0,0,3.0115422e-07,0
10.0,22.0,0,7.3078972e-06,0
89.54,18.0,0,0.0016594123,0
29.9,15.0,0,8.9285284e-05,0
39.93,18.0,0,0.0009555985,0
65.0,11.0,0,1.6805517e-06,0
18.98,23.0,0,2.4998081e-07,0
30.0,23.0,0,3.6270778e-06,0
15.37,22.0,0,1.0582566e-05,0
234.75,12.0,0,3.1194235e-05,0
14.95,3.0,0,1.2240805e-06,0
384.32,11.0,0,5.477257e-06,0
15.0,15.0,0,8.456653e-06,0
102.71,14.0,0,6.109953e-07,0
0.89,16.0,0,0.0002373674,0
141.5,17.0,0,9.441012e-05,0
90.62,12.0,0,6.8450994e-05,0
1.0,22.0,0,6.3040693e-06,0
119.99,13.0,0,2.3873416e-05,0
5.99,18.0,0,5.7052286e-05,0
39.35,16.0,0,0.00021039983,0
11.63,21.0,0,3.0531362e-05,0
